AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,361,0,417,241,0,0,0,20,24,37,6,2023-10-01,47,2300 - 0000,2024-08-05 10:17:56,41,28,347,41,A273,Tom Bradley International Terminal,1056,17,709,40
LAX,Los Angeles International Airport,71,0,129,124,118,123,0,41,25,19,3,2023-10-02,75,0500 - 0600,2024-08-05 10:17:56,90,54,278,90,A273,Tom Bradley International Terminal,584,29,306,75
LAX,Los Angeles International Airport,326,0,290,124,202,157,0,31,26,26,5,2023-10-02,80,0600 - 0700,2024-08-05 10:17:56,79,38,734,79,A273,Tom Bradley International Terminal,1125,19,391,79
LAX,Los Angeles International Airport,93,0,366,248,195,74,2,34,24,30,4,2023-10-02,45,0700 - 0800,2024-08-05 10:17:56,97,41,618,96,A273,Tom Bradley International Terminal,1008,24,390,97
LAX,Los Angeles International Airport,167,0,228,314,244,45,0,34,22,32,4,2023-10-02,45,0800 - 0900,2024-08-05 10:17:56,79,40,768,79,A273,Tom Bradley International Terminal,1030,17,262,63
LAX,Los Angeles International Airport,75,0,208,310,257,41,0,37,48,26,3,2023-10-02,29,0900 - 1000,2024-08-05 10:17:56,68,44,550,68,A273,Tom Bradley International Terminal,917,26,367,67
LAX,Los Angeles International Airport,446,0,207,10,0,0,0,12,43,21,4,2023-10-02,56,1000 - 1100,2024-08-05 10:17:56,44,15,388,44,A273,Tom Bradley International Terminal,684,8,296,44
LAX,Los Angeles International Airport,777,0,592,140,2,0,0,16,47,50,6,2023-10-02,148,1100 - 1200,2024-08-05 10:17:56,49,19,995,49,A273,Tom Bradley International Terminal,1561,11,566,49
LAX,Los Angeles International Airport,741,0,661,51,18,2,0,15,45,45,7,2023-10-02,152,1200 - 1300,2024-08-05 10:17:56,69,17,709,69,A273,Tom Bradley International Terminal,1518,14,809,69
LAX,Los Angeles International Airport,726,0,1235,436,162,104,0,25,51,84,11,2023-10-02,243,1300 - 1400,2024-08-05 10:17:56,81,26,1357,81,A273,Tom Bradley International Terminal,2747,23,1390,81
LAX,Los Angeles International Airport,381,0,798,460,273,58,0,28,48,70,8,2023-10-02,148,1400 - 1500,2024-08-05 10:17:56,81,36,1045,81,A273,Tom Bradley International Terminal,2040,21,995,69
LAX,Los Angeles International Airport,884,0,828,502,587,436,0,32,51,97,14,2023-10-02,390,1500 - 1600,2024-08-05 10:17:56,90,48,1594,90,A273,Tom Bradley International Terminal,3334,18,1740,90
LAX,Los Angeles International Airport,269,0,251,150,38,0,0,21,44,25,4,2023-10-02,54,1600 - 1700,2024-08-05 10:17:56,60,27,361,60,A273,Tom Bradley International Terminal,733,16,372,60
LAX,Los Angeles International Airport,946,0,387,6,0,0,0,12,54,34,6,2023-10-02,140,1700 - 1800,2024-08-05 10:17:56,31,14,657,31,A273,Tom Bradley International Terminal,1373,9,716,28
LAX,Los Angeles International Airport,1039,0,845,303,72,11,0,19,43,68,10,2023-10-02,219,1800 - 1900,2024-08-05 10:17:56,80,24,1108,80,A273,Tom Bradley International Terminal,2338,14,1230,75
LAX,Los Angeles International Airport,378,0,661,210,258,160,0,30,38,47,6,2023-10-02,153,1900 - 2000,2024-08-05 10:17:56,87,41,783,87,A273,Tom Bradley International Terminal,1714,22,931,76
LAX,Los Angeles International Airport,369,0,442,210,150,81,0,27,28,35,6,2023-10-02,113,2000 - 2100,2024-08-05 10:17:56,90,47,371,85,A273,Tom Bradley International Terminal,1287,19,916,90
LAX,Los Angeles International Airport,447,0,321,303,52,0,0,21,26,34,6,2023-10-02,140,2100 - 2200,2024-08-05 10:17:56,52,33,515,52,A273,Tom Bradley International Terminal,1157,13,642,50
LAX,Los Angeles International Airport,395,0,421,44,0,0,0,17,23,25,5,2023-10-02,46,2200 - 2300,2024-08-05 10:17:56,40,19,356,40,A273,Tom Bradley International Terminal,885,15,529,40
LAX,Los Angeles International Airport,233,0,536,202,18,8,0,24,24,24,6,2023-10-02,33,2300 - 0000,2024-08-05 10:17:56,67,25,329,67,A273,Tom Bradley International Terminal,1021,23,692,67
LAX,Los Angeles International Airport,88,0,122,151,132,20,0,33,24,16,3,2023-10-03,29,0500 - 0600,2024-08-05 10:17:56,68,34,291,68,A273,Tom Bradley International Terminal,529,32,238,61
LAX,Los Angeles International Airport,551,0,503,76,2,9,0,16,23,37,6,2023-10-03,83,0600 - 0700,2024-08-05 10:17:56,72,21,721,72,A273,Tom Bradley International Terminal,1178,9,457,71
LAX,Los Angeles International Airport,73,0,314,221,97,0,0,30,23,18,3,2023-10-03,40,0700 - 0800,2024-08-05 10:17:56,56,34,427,55,A273,Tom Bradley International Terminal,723,24,296,56
LAX,Los Angeles International Airport,263,0,267,231,110,37,0,27,18,28,4,2023-10-03,32,0800 - 0900,2024-08-05 10:17:56,72,35,519,72,A273,Tom Bradley International Terminal,936,17,417,69
LAX,Los Angeles International Airport,94,0,278,239,280,256,0,42,46,34,4,2023-10-03,31,0900 - 1000,2024-08-05 10:17:56,75,48,781,75,A273,Tom Bradley International Terminal,1181,29,400,70
LAX,Los Angeles International Airport,150,0,206,140,75,0,0,26,38,17,4,2023-10-03,41,1000 - 1100,2024-08-05 10:17:56,54,31,366,54,A273,Tom Bradley International Terminal,588,18,222,54
LAX,Los Angeles International Airport,909,0,436,23,7,1,0,12,50,43,7,2023-10-03,152,1100 - 1200,2024-08-05 10:17:56,68,14,639,68,A273,Tom Bradley International Terminal,1419,11,780,52
LAX,Los Angeles International Airport,1048,0,384,37,7,0,0,12,54,47,6,2023-10-03,128,1200 - 1300,2024-08-05 10:17:56,54,14,785,49,A273,Tom Bradley International Terminal,1523,10,738,54
LAX,Los Angeles International Airport,823,0,550,323,53,0,0,19,51,61,8,2023-10-03,162,1300 - 1400,2024-08-05 10:17:56,52,25,933,50,A273,Tom Bradley International Terminal,1810,13,877,52
LAX,Los Angeles International Airport,731,0,843,538,197,0,0,24,44,84,10,2023-10-03,192,1400 - 1500,2024-08-05 10:17:56,58,31,1263,58,A273,Tom Bradley International Terminal,2393,15,1130,52
LAX,Los Angeles International Airport,594,0,543,228,23,0,0,19,40,67,7,2023-10-03,137,1500 - 1600,2024-08-05 10:17:56,57,26,680,57,A273,Tom Bradley International Terminal,1455,12,775,44
LAX,Los Angeles International Airport,693,0,388,37,0,0,0,13,37,41,5,2023-10-03,137,1600 - 1700,2024-08-05 10:17:56,43,15,480,43,A273,Tom Bradley International Terminal,1159,11,679,43
LAX,Los Angeles International Airport,922,0,263,0,0,0,0,10,40,48,6,2023-10-03,107,1700 - 1800,2024-08-05 10:17:56,25,11,563,24,A273,Tom Bradley International Terminal,1233,9,670,25
LAX,Los Angeles International Airport,864,0,488,14,0,0,0,13,34,57,7,2023-10-03,111,1800 - 1900,2024-08-05 10:17:56,41,16,630,41,A273,Tom Bradley International Terminal,1423,11,793,33
LAX,Los Angeles International Airport,355,0,121,36,10,0,0,13,20,28,2,2023-10-03,36,1900 - 2000,2024-08-05 10:17:56,52,16,246,52,A273,Tom Bradley International Terminal,550,11,304,50
LAX,Los Angeles International Airport,683,0,335,289,248,64,0,25,32,66,8,2023-10-03,135,2000 - 2100,2024-08-05 10:17:56,87,39,791,87,A273,Tom Bradley International Terminal,1685,12,894,66
LAX,Los Angeles International Airport,534,0,211,89,127,0,0,19,27,46,4,2023-10-03,99,2100 - 2200,2024-08-05 10:17:56,58,30,398,58,A273,Tom Bradley International Terminal,1007,13,609,56
LAX,Los Angeles International Airport,504,0,634,428,26,0,0,22,29,68,9,2023-10-03,122,2200 - 2300,2024-08-05 10:17:56,48,30,759,48,A273,Tom Bradley International Terminal,1660,15,901,47
LAX,Los Angeles International Airport,398,0,296,55,0,0,0,15,25,41,5,2023-10-03,15,2300 - 0000,2024-08-05 10:17:56,43,21,376,43,A273,Tom Bradley International Terminal,790,9,414,43
LAX,Los Angeles International Airport,100,0,156,180,72,7,0,30,23,17,3,2023-10-04,40,0500 - 0600,2024-08-05 10:18:05,69,35,304,69,A273,Tom Bradley International Terminal,532,23,228,42
LAX,Los Angeles International Airport,387,0,432,243,8,0,0,20,24,33,5,2023-10-04,72,0600 - 0700,2024-08-05 10:18:05,53,24,777,52,A273,Tom Bradley International Terminal,1103,12,326,53
LAX,Los Angeles International Airport,141,0,245,290,184,360,173,51,27,39,6,2023-10-04,73,0700 - 0800,2024-08-05 10:18:05,103,62,1012,103,A273,Tom Bradley International Terminal,1432,25,420,100
LAX,Los Angeles International Airport,150,0,25,5,69,216,26,48,24,16,2,2023-10-04,20,0800 - 0900,2024-08-05 10:18:05,116,67,345,116,A273,Tom Bradley International Terminal,507,10,162,37
LAX,Los Angeles International Airport,147,0,171,146,247,367,44,48,46,26,4,2023-10-04,52,0900 - 1000,2024-08-05 10:18:05,96,61,755,96,A273,Tom Bradley International Terminal,1148,25,393,90
LAX,Los Angeles International Airport,202,0,248,412,307,181,0,37,41,42,7,2023-10-04,89,1000 - 1100,2024-08-05 10:18:05,76,43,951,76,A273,Tom Bradley International Terminal,1392,24,441,72
LAX,Los Angeles International Airport,594,0,384,19,13,6,0,15,39,33,5,2023-10-04,92,1100 - 1200,2024-08-05 10:18:05,63,16,570,63,A273,Tom Bradley International Terminal,1049,13,479,63
LAX,Los Angeles International Airport,469,0,542,501,307,23,0,28,43,61,9,2023-10-04,140,1200 - 1300,2024-08-05 10:18:05,72,34,1199,72,A273,Tom Bradley International Terminal,1903,19,704,72
LAX,Los Angeles International Airport,375,0,288,364,309,125,0,32,43,52,6,2023-10-04,154,1300 - 1400,2024-08-05 10:18:05,70,45,854,70,A273,Tom Bradley International Terminal,1513,15,659,66
LAX,Los Angeles International Airport,544,0,540,460,329,547,125,41,51,108,10,2023-10-04,218,1400 - 1500,2024-08-05 10:18:05,107,58,1419,107,A273,Tom Bradley International Terminal,2653,21,1234,91
LAX,Los Angeles International Airport,406,0,545,235,149,412,256,44,49,86,8,2023-10-04,205,1500 - 1600,2024-08-05 10:18:05,106,67,1084,106,A273,Tom Bradley International Terminal,2089,20,1005,97
LAX,Los Angeles International Airport,209,0,138,321,90,252,0,39,43,41,5,2023-10-04,121,1600 - 1700,2024-08-05 10:18:05,88,58,443,88,A273,Tom Bradley International Terminal,1051,27,608,76
LAX,Los Angeles International Airport,753,0,423,216,0,0,0,17,33,53,7,2023-10-04,123,1700 - 1800,2024-08-05 10:18:05,44,20,744,44,A273,Tom Bradley International Terminal,1445,13,701,38
LAX,Los Angeles International Airport,576,0,532,45,39,49,0,18,41,45,6,2023-10-04,110,1800 - 1900,2024-08-05 10:18:05,75,22,810,75,A273,Tom Bradley International Terminal,1286,12,476,31
LAX,Los Angeles International Airport,711,0,328,230,0,0,0,16,40,59,5,2023-10-04,136,1900 - 2000,2024-08-05 10:18:05,43,22,672,43,A273,Tom Bradley International Terminal,1328,10,656,43
LAX,Los Angeles International Airport,654,0,329,67,0,0,0,14,28,37,6,2023-10-04,134,2000 - 2100,2024-08-05 10:18:05,39,20,366,39,A273,Tom Bradley International Terminal,1087,11,721,39
LAX,Los Angeles International Airport,672,0,386,127,0,0,0,15,27,56,6,2023-10-04,77,2100 - 2200,2024-08-05 10:18:05,45,21,600,45,A273,Tom Bradley International Terminal,1241,10,641,40
LAX,Los Angeles International Airport,428,0,545,128,8,0,0,19,25,29,7,2023-10-04,77,2200 - 2300,2024-08-05 10:18:05,52,23,628,52,A273,Tom Bradley International Terminal,1138,13,510,40
LAX,Los Angeles International Airport,276,0,444,257,40,31,0,25,24,28,7,2023-10-04,12,2300 - 0000,2024-08-05 10:18:05,82,28,513,82,A273,Tom Bradley International Terminal,1076,22,563,82
LAX,Los Angeles International Airport,172,0,376,253,134,0,0,28,31,31,5,2023-10-05,81,0500 - 0600,2024-08-05 10:18:05,54,34,582,54,A273,Tom Bradley International Terminal,966,18,384,53
LAX,Los Angeles International Airport,241,0,154,46,2,0,0,15,25,13,2,2023-10-05,5,0600 - 0700,2024-08-05 10:18:05,46,16,386,46,A273,Tom Bradley International Terminal,456,12,70,42
LAX,Los Angeles International Airport,281,0,160,250,112,87,6,30,20,50,4,2023-10-05,37,0700 - 0800,2024-08-05 10:18:05,95,38,636,95,A273,Tom Bradley International Terminal,946,13,310,91
LAX,Los Angeles International Airport,84,0,69,84,93,63,0,37,20,12,2,2023-10-05,15,0800 - 0900,2024-08-05 10:18:05,78,46,304,78,A273,Tom Bradley International Terminal,405,11,101,54
LAX,Los Angeles International Airport,135,0,172,125,108,194,0,39,45,19,2,2023-10-05,35,0900 - 1000,2024-08-05 10:18:05,80,48,552,80,A273,Tom Bradley International Terminal,753,14,201,70
LAX,Los Angeles International Airport,519,0,435,316,40,0,0,20,44,60,7,2023-10-05,103,1000 - 1100,2024-08-05 10:18:05,52,26,892,52,A273,Tom Bradley International Terminal,1370,9,478,50
LAX,Los Angeles International Airport,1097,0,491,85,19,3,0,14,48,67,8,2023-10-05,164,1100 - 1200,2024-08-05 10:18:05,65,15,1035,65,A273,Tom Bradley International Terminal,1762,11,727,62
LAX,Los Angeles International Airport,473,0,667,239,8,1,0,20,51,64,6,2023-10-05,101,1200 - 1300,2024-08-05 10:18:05,65,22,1026,65,A273,Tom Bradley International Terminal,1452,14,426,60
LAX,Los Angeles International Airport,1119,0,734,127,0,0,0,14,48,80,8,2023-10-05,175,1300 - 1400,2024-08-05 10:18:05,42,17,1244,42,A273,Tom Bradley International Terminal,2060,10,816,36
LAX,Los Angeles International Airport,509,0,889,861,527,86,0,31,46,115,14,2023-10-05,271,1400 - 1500,2024-08-05 10:18:05,75,37,1689,75,A273,Tom Bradley International Terminal,2987,22,1298,59
LAX,Los Angeles International Airport,167,0,249,80,8,0,0,20,42,21,3,2023-10-05,24,1500 - 1600,2024-08-05 10:18:05,50,22,362,50,A273,Tom Bradley International Terminal,525,16,163,48
LAX,Los Angeles International Airport,865,0,354,75,17,0,0,13,44,47,7,2023-10-05,92,1600 - 1700,2024-08-05 10:18:05,60,15,708,59,A273,Tom Bradley International Terminal,1358,10,650,60
LAX,Los Angeles International Airport,1282,0,426,206,5,0,0,13,41,88,9,2023-10-05,184,1700 - 1800,2024-08-05 10:18:05,52,14,896,52,A273,Tom Bradley International Terminal,2007,13,1111,46
LAX,Los Angeles International Airport,919,0,146,0,0,0,0,8,33,38,5,2023-10-05,107,1800 - 1900,2024-08-05 10:18:05,24,10,625,24,A273,Tom Bradley International Terminal,1103,7,478,22
LAX,Los Angeles International Airport,224,0,5,0,0,0,0,6,29,13,1,2023-10-05,50,1900 - 2000,2024-08-05 10:18:05,20,8,97,20,A273,Tom Bradley International Terminal,242,5,145,16
LAX,Los Angeles International Airport,920,0,660,253,48,0,0,17,32,75,9,2023-10-05,175,2000 - 2100,2024-08-05 10:18:05,52,24,976,52,A273,Tom Bradley International Terminal,1956,10,980,52
LAX,Los Angeles International Airport,633,0,342,187,109,72,0,22,26,34,7,2023-10-05,140,2100 - 2200,2024-08-05 10:18:05,79,35,619,79,A273,Tom Bradley International Terminal,1377,12,758,51
LAX,Los Angeles International Airport,633,0,283,48,0,0,0,13,22,30,7,2023-10-05,53,2200 - 2300,2024-08-05 10:18:05,43,15,593,43,A273,Tom Bradley International Terminal,994,9,401,42
LAX,Los Angeles International Airport,218,0,220,93,5,0,0,18,22,17,4,2023-10-05,16,2300 - 0000,2024-08-05 10:18:05,53,21,310,52,A273,Tom Bradley International Terminal,553,15,243,53
LAX,Los Angeles International Airport,344,0,263,102,32,2,0,19,28,33,4,2023-10-06,113,0500 - 0600,2024-08-05 10:18:05,66,25,350,66,A273,Tom Bradley International Terminal,776,13,426,43
LAX,Los Angeles International Airport,316,0,379,459,58,0,0,25,29,34,6,2023-10-06,82,0600 - 0700,2024-08-05 10:18:05,54,30,977,54,A273,Tom Bradley International Terminal,1246,9,269,54
LAX,Los Angeles International Airport,98,0,239,121,190,401,0,47,24,27,4,2023-10-06,37,0700 - 0800,2024-08-05 10:18:05,84,53,831,84,A273,Tom Bradley International Terminal,1076,25,245,82
LAX,Los Angeles International Airport,129,0,19,0,61,285,18,52,22,14,2,2023-10-06,13,0800 - 0900,2024-08-05 10:18:05,100,68,385,100,A273,Tom Bradley International Terminal,526,10,141,69
LAX,Los Angeles International Airport,61,0,298,155,76,584,387,65,52,48,6,2023-10-06,43,0900 - 1000,2024-08-05 10:18:05,110,78,1202,110,A273,Tom Bradley International Terminal,1609,27,407,102
LAX,Los Angeles International Airport,138,0,248,139,126,126,0,34,42,30,4,2023-10-06,77,1000 - 1100,2024-08-05 10:18:05,78,42,561,78,A273,Tom Bradley International Terminal,807,17,246,68
LAX,Los Angeles International Airport,616,0,509,84,0,0,0,16,52,40,5,2023-10-06,125,1100 - 1200,2024-08-05 10:18:05,41,19,789,41,A273,Tom Bradley International Terminal,1249,10,460,38
LAX,Los Angeles International Airport,430,0,775,440,170,19,0,26,47,58,9,2023-10-06,100,1200 - 1300,2024-08-05 10:18:05,70,30,1240,70,A273,Tom Bradley International Terminal,1892,18,652,67
LAX,Los Angeles International Airport,494,0,705,583,253,14,0,27,49,68,8,2023-10-06,212,1300 - 1400,2024-08-05 10:18:05,66,34,1200,65,A273,Tom Bradley International Terminal,2117,18,917,66
LAX,Los Angeles International Airport,635,0,632,575,357,354,10,33,51,90,12,2023-10-06,226,1400 - 1500,2024-08-05 10:18:05,100,41,1570,99,A273,Tom Bradley International Terminal,2653,21,1083,100
LAX,Los Angeles International Airport,288,0,309,449,375,384,0,40,50,63,7,2023-10-06,218,1500 - 1600,2024-08-05 10:18:05,83,53,969,83,A273,Tom Bradley International Terminal,1868,26,899,76
LAX,Los Angeles International Airport,813,0,557,145,12,0,0,16,49,47,7,2023-10-06,143,1600 - 1700,2024-08-05 10:18:05,49,20,887,49,A273,Tom Bradley International Terminal,1574,10,687,44
LAX,Los Angeles International Airport,1189,0,464,2,0,0,0,11,46,51,9,2023-10-06,164,1700 - 1800,2024-08-05 10:18:05,31,13,807,30,A273,Tom Bradley International Terminal,1706,9,899,31
LAX,Los Angeles International Airport,563,0,540,167,3,0,0,18,41,35,6,2023-10-06,60,1800 - 1900,2024-08-05 10:18:05,46,20,924,46,A273,Tom Bradley International Terminal,1308,13,384,44
LAX,Los Angeles International Airport,781,0,501,61,0,0,0,14,36,40,6,2023-10-06,215,1900 - 2000,2024-08-05 10:18:05,36,20,657,36,A273,Tom Bradley International Terminal,1383,9,726,30
LAX,Los Angeles International Airport,660,0,348,346,166,7,0,22,29,47,7,2023-10-06,150,2000 - 2100,2024-08-05 10:18:05,63,33,811,63,A273,Tom Bradley International Terminal,1574,11,763,56
LAX,Los Angeles International Airport,380,0,283,133,41,6,0,19,20,26,5,2023-10-06,89,2100 - 2200,2024-08-05 10:18:05,63,28,418,63,A273,Tom Bradley International Terminal,869,12,451,60
LAX,Los Angeles International Airport,427,0,283,59,0,0,0,15,22,21,6,2023-10-06,23,2200 - 2300,2024-08-05 10:18:05,44,16,516,44,A273,Tom Bradley International Terminal,790,13,274,43
LAX,Los Angeles International Airport,251,0,388,70,33,13,0,21,23,20,5,2023-10-06,17,2300 - 0000,2024-08-05 10:18:05,75,24,354,73,A273,Tom Bradley International Terminal,775,19,421,75
LAX,Los Angeles International Airport,266,0,176,112,23,0,0,19,29,26,3,2023-10-07,80,0500 - 0600,2024-08-05 10:18:05,52,26,313,52,A273,Tom Bradley International Terminal,603,11,290,39
LAX,Los Angeles International Airport,496,0,247,13,0,0,0,13,29,32,4,2023-10-07,30,0600 - 0700,2024-08-05 10:18:05,32,15,559,32,A273,Tom Bradley International Terminal,788,8,229,20
LAX,Los Angeles International Airport,683,0,772,232,11,7,0,18,29,51,7,2023-10-07,131,0700 - 0800,2024-08-05 10:18:05,67,21,1125,67,A273,Tom Bradley International Terminal,1756,15,631,63
LAX,Los Angeles International Airport,140,0,187,30,13,0,0,19,27,12,2,2023-10-07,3,0800 - 0900,2024-08-05 10:18:05,56,20,260,55,A273,Tom Bradley International Terminal,382,18,122,56
LAX,Los Angeles International Airport,164,0,421,351,214,58,0,32,40,37,4,2023-10-07,51,0900 - 1000,2024-08-05 10:18:05,73,37,820,73,A273,Tom Bradley International Terminal,1245,23,425,73
LAX,Los Angeles International Airport,464,0,644,107,0,0,0,18,43,43,7,2023-10-07,134,1000 - 1100,2024-08-05 10:18:05,43,21,831,43,A273,Tom Bradley International Terminal,1258,12,427,43
LAX,Los Angeles International Airport,874,0,482,8,8,0,0,13,47,32,6,2023-10-07,150,1100 - 1200,2024-08-05 10:18:05,55,15,662,48,A273,Tom Bradley International Terminal,1404,11,742,55
LAX,Los Angeles International Airport,599,0,846,155,27,17,3,20,50,56,8,2023-10-07,90,1200 - 1300,2024-08-05 10:18:05,95,22,1037,95,A273,Tom Bradley International Terminal,1703,15,666,83
LAX,Los Angeles International Airport,1094,0,937,360,63,7,0,19,48,75,10,2023-10-07,272,1300 - 1400,2024-08-05 10:18:05,66,20,1331,66,A273,Tom Bradley International Terminal,2536,17,1205,61
LAX,Los Angeles International Airport,465,0,487,400,291,60,0,29,53,51,7,2023-10-07,173,1400 - 1500,2024-08-05 10:18:05,77,39,1034,77,A273,Tom Bradley International Terminal,1754,15,720,69
